category,category_inch,frame_size,weight (lbs),engine,engine_position,engine_power,mph,battery_type,battery_chara_Wh,battery_chara_Ah,battery_chara_V,battery_position,Gearshift,Gears,Gearshift_Brand,Brakes_Type,Brakes_Model,Suspension_front_rear,Suspension_brand,Suspension_model,Permissible_max_weight_lbs,Lighting,Rack,Fenders,Company_Name,Price,Model_year,Frame_type,ebike_type
FatBike,26,,57,,,,20,,,,,,hub,7,Shimano,"['Hydraulische', 'Scheibenbremsen']",,No/No,,,-,Yes,No,No,Addmotor,1650,2017,unisex,Pedelec
CargoBike,28,,64,,,,20,,,,,,derailleur,9,ShimanoDeoreLX,"['Hydraulische', 'Scheibenbremsen']",TektroAurigaTwin,Yes/No,X-Fusion,O2,364,No,Yes,Yes,Veleon,5172,2017,unisex,Pedelec
City/Urban,28,"50,55,60,62",44,PendixTretlagermotor,midengine,250,20,Lithium-IonenAkku,300,6,48,underpipe,hub,11,ShimanoAlfineSG-S700,"['Hydraulische', 'Scheibenbremsen']",ShimanoBR-M447L,No/No,,,-,Yes,Yes,Yes,veloheld GmbH,3851,2017,male,Pedelec
,28,,,Impulse2.0,midengine,250,20,Lithium-IonenAkku,482,13,36,porterrear,hub,7,,['Felge/Rücktritt'],Magura,Yes/No,,,-,Yes,Yes,Yes,Gazelle,2420,2017,low step,Pedelec
City/Urban,28,"46,49,53,57,61",,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,418,12,36,porterrear,hub,7,,"['Hydraulische', 'Felgenbremsen']",,No/No,,,-,Yes,Yes,Yes,Gazelle,2971,2017,low step,Pedelec
City/Urban,28,"46,49,53,57,61",,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,500,14,36,porterrear,hub,7,,"['Hydraulische', 'Felgenbremsen']",,No/No,,,-,Yes,Yes,Yes,Gazelle,3081,2017,low step,Pedelec
City/Urban,28,"53,57,61",,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,500,14,36,porterrear,hub,7,,"['Hydraulische', 'Felgenbremsen']",,No/No,,,-,Yes,Yes,Yes,Gazelle,3081,2017,male,Pedelec
City/Urban,28,"53,57,61",,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,418,12,36,porterrear,hub,7,,"['Hydraulische', 'Felgenbremsen']",,No/No,,,-,Yes,Yes,Yes,Gazelle,2971,2017,male,Pedelec
,28,,,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,500,14,36,porterrear,hub,8,,['Felge/Rücktritt'],,No/No,,,-,Yes,Yes,Yes,Gazelle,3191,2017,male,Pedelec
City/Urban,28,57,,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,418,12,36,porterrear,hub,8,,['Felge/Rücktritt'],,No/No,,,-,Yes,Yes,Yes,Gazelle,3081,2017,male,Pedelec
City/Urban,28,"49,53,57,61",,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,500,14,36,porterrear,hub,8,,['Felge/Rücktritt'],,No/No,,,-,Yes,Yes,Yes,Gazelle,3191,2017,low step,Pedelec
City/Urban,28,"49,53,57,61",,,,,20,,,,,,hub,8,,['Felge/Rücktritt'],,No/No,,,-,Yes,Yes,Yes,Gazelle,3081,2017,low step,Pedelec
City/Urban,28,"49,53,57",,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,500,14,36,porterrear,automatic,8,,"['Hydraulische', 'Felgenbremsen']",,No/No,,,-,Yes,Yes,Yes,Gazelle,3356,2017,low step,Pedelec
City/Urban,28,"49,53,57",,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,418,12,36,porterrear,automatic,8,,"['Hydraulische', 'Felgenbremsen']",,No/No,,,-,Yes,Yes,Yes,Gazelle,3246,2017,low step,Pedelec
,28,,,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,500,14,36,porterrear,automatic,8,,"['Hydraulische', 'Felgenbremsen']",,No/No,,,-,Yes,Yes,Yes,Gazelle,3356,2017,male,Pedelec
,28,,,ShimanoSTePSDUE6010,midengine,250,20,Lithium-IonenAkku,418,12,36,porterrear,automatic,8,,"['Hydraulische', 'Felgenbremsen']",,No/No,,,-,Yes,Yes,Yes,Gazelle,3246,2017,male,Pedelec
TrekkingBike,28,"53,57,61",,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,400,11,36,porterrear,hub,1,NuVinci,"['Hydraulische', 'Felgenbremsen']",,Yes/No,,,-,Yes,Yes,Yes,Gazelle,3631,2017,male,Pedelec
TrekkingBike,28,"49,53,57",,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,400,11,36,porterrear,hub,1,NuVinci,"['Hydraulische', 'Felgenbremsen']",,Yes/No,,,-,Yes,Yes,Yes,Gazelle,3631,2017,low step,Pedelec
,28,,,until20mph,,,20,Lithium-IonenAkku,0,0,0,underpipe,derailleur,11,SramGX111-Speed,"['Hydraulische', 'Scheibenbremsen']",,Yes/No,,,-,No,No,No,Ghost,3301,2017,male,Pedelec
Fitness/Racebike,28,,,BoschPerformanceLine,midengine,250,20,LithiumIonen,400,0,0,underpipe,derailleur,9,ShimanoAlivio9-Speed,"['Hydraulische', 'Scheibenbremsen']",,Yes/No,SRSuntour,SF14NEXHLO700C,-,No,No,No,Ghost,Not found,2017,female,Pedelec
Fitness/Racebike,28,,,BoschPerformanceLine,midengine,250,20,LithiumIonen,400,0,0,underpipe,derailleur,9,ShimanoAlivio9-Speed,"['Hydraulische', 'Scheibenbremsen']",,Yes/No,SRSuntour,SF14NEXHLO700C,-,No,No,No,Ghost,Not found,2017,male,Pedelec
,28,,,Positionmidengine,midengine,,20,Lithium-IonenAkku,0,0,0,underpipe,derailleur,8,Alfine8-Speed,"['Hydraulische', 'Scheibenbremsen']",,No/No,,,-,Yes,Yes,Yes,Ghost,3301,2017,female,Pedelec
TrekkingBike,28,,,Positionmidengine,midengine,,20,Lithium-IonenAkku,0,0,0,underpipe,derailleur,9,ShimanoDeore9-Speed,"['Hydraulische', 'Scheibenbremsen']",,No/No,,,-,Yes,Yes,Yes,Ghost,2640,2017,unisex,Pedelec
TrekkingBike,28,,,Positionmidengine,midengine,,20,Lithium-IonenAkku,0,0,0,underpipe,derailleur,10,ShimanoXT10-speed,"['Hydraulische', 'Scheibenbremsen']",,No/No,,,-,Yes,Yes,Yes,Ghost,2861,2017,unisex,Pedelec
,28,,,Positionmidengine,midengine,,20,Lithium-IonenAkku,0,0,0,underpipe,derailleur,10,ShimanoXT10-speed,"['Hydraulische', 'Scheibenbremsen']",,No/No,,,-,Yes,Yes,Yes,Ghost,2861,2017,female,Pedelec
,28,,,Positionmidengine,midengine,,20,Lithium-IonenAkku,0,0,0,underpipe,derailleur,8,Alfine8-Speed,"['Hydraulische', 'Scheibenbremsen']",,No/No,,,-,Yes,Yes,Yes,Ghost,3301,2017,unisex,Pedelec
,28,,,Positionmidengine,midengine,,20,LithiumIonen,0,0,0,underpipe,derailleur,9,ShimanoDeore9-Speed,"['Hydraulische', 'Scheibenbremsen']",,Yes/No,,,-,No,No,No,Ghost,2310,2017,unisex,Pedelec
MountainBike/ATB,28,,,Positionmidengine,midengine,,20,LithiumIonen,0,0,0,underpipe,derailleur,9,ShimanoDeore9-Speed,"['Hydraulische', 'Scheibenbremsen']",,Yes/No,,,-,No,No,No,Ghost,2310,2017,unisex,Pedelec
MountainBike/ATB,28,,,Positionmidengine,midengine,,20,Lithium-IonenAkku,0,0,0,,derailleur,9,ShimanoDeore9-Speed,"['Hydraulische', 'Scheibenbremsen']",,Yes/No,,,-,No,No,No,Ghost,2310,2017,female,Pedelec
,28,,,until20mph,,,20,Lithium-IonenAkku,0,0,0,underpipe,derailleur,11,SramGX111-Speed,"['Hydraulische', 'Scheibenbremsen']",,Yes/No,,,-,No,No,No,Ghost,3301,2017,male,Pedelec
,28,,,BoschActiveLine,midengine,250,20,notspecified,400,0,0,underpipe,derailleur,9,ShimanoAlivio9-Speed,"['Hydraulische', 'Scheibenbremsen']",,Yes/No,SRSuntour,SF-14NEXDS63mm,-,Yes,Yes,Yes,Ghost,2310,2017,unisex,Pedelec
TrekkingBike,28,,,BoschActiveLine,midengine,250,20,notspecified,400,0,0,underpipe,derailleur,9,ShimanoAlivio9-Speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,SRSuntour,SF-14NEXDS63mm,-,Yes,Yes,Yes,Ghost,2310,2017,female,Pedelec
TrekkingBike,28,,,BoschPerformanceLine,midengine,250,20,notspecified,500,0,0,underpipe,derailleur,10,ShimanoXT10-speed,"['Hydraulische', 'Scheibenbremsen']",,Yes/No,SRSuntour,SF-14NEXDS63mm,-,Yes,Yes,Yes,Ghost,2640,2017,unisex,Pedelec
TrekkingBike,28,,,BoschPerformanceLine,midengine,250,20,notspecified,500,0,0,underpipe,derailleur,10,ShimanoXT10-speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,SRSuntour,NEX,-,Yes,Yes,Yes,Ghost,2861,2017,female,Pedelec
TrekkingBike,28,,,BoschActiveLine,midengine,250,20,notspecified,400,0,0,seattube,speed,1,,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,,,-,Yes,Yes,Yes,Ghost,2310,2017,low step,Pedelec
MountainBike/ATB,29,,,ShimanoStepsE-8000,midengine,500,20,notspecified,500,0,0,underpipe,derailleur,10,ShimanoXT10-speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,SRSuntour,Aion130mm,-,No,No,No,Ghost,3081,2017,unisex,Pedelec
,29,,,ShimanoShimanoSteps6000,midengine,250,20,notspecified,400,0,0,underpipe,derailleur,9,ShimanoDeore9-Speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,RST,AerialRL,-,No,No,No,Ghost,2420,2017,unisex,Pedelec
,29,,,ShimanoStepsE-8000,midengine,500,20,notspecified,500,0,0,underpipe,derailleur,11,ShimanoXT11-Speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,SRSuntour,Aion130mm,-,No,No,No,Ghost,3631,2017,unisex,Pedelec
MountainBike/ATB,28,,,ShimanoStepsE-8000,midengine,500,20,notspecified,500,0,0,underpipe,derailleur,11,ShimanoXT11-SpeedDi2,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,FOX,34FloatPerformance130mm,-,No,No,No,Ghost,4732,2017,unisex,Pedelec
MountainBike/ATB,29,,,ShimanoShimanoSteps6000,midengine,250,20,notspecified,400,0,0,underpipe,derailleur,9,ShimanoDeore9-Speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,RST,AerialRL,-,No,No,No,Ghost,2420,2017,female,Pedelec
MountainBike/ATB,28,,,ShimanoStepsE-8000,midengine,500,20,notspecified,500,0,0,underpipe,derailleur,10,ShimanoXT10-speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,SRSuntour,Aion130mm,-,No,No,No,Ghost,3851,2017,female,Pedelec
MountainBike/ATB,28,,,ShimanoStepsE-8000,midengine,500,20,notspecified,500,0,0,underpipe,derailleur,11,ShimanoXT11-Speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,SRSuntour,Aion130mm,-,No,No,No,Ghost,4401,2017,female,Pedelec
,28,,,ShimanoStepsE-8000,midengine,500,20,notspecified,500,0,0,underpipe,derailleur,11,ShimanoXT11-SpeedDi2,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,FOX,34FloatPerformance130mm,-,No,No,No,Ghost,5502,2017,female,Pedelec
MountainBike/ATB,28,,,ShimanoShimanoSteps6000,midengine,250,20,notspecified,400,0,0,underpipe,derailleur,10,ShimanoDeore10-Speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,RST,AerialRL,-,No,No,No,Ghost,2530,2017,female,Pedelec
MountainBike/ATB,28,,,ShimanoShimanoSteps6000,midengine,250,20,notspecified,250,0,0,underpipe,derailleur,10,ShimanoDeore10-Speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,RST,AerialRL,-,No,No,No,Ghost,2530,2017,unisex,Pedelec
MountainBike/ATB,28,,,ShimanoShimanoSteps6000,midengine,250,20,notspecified,400,0,0,underpipe,derailleur,11,ShimanoXT11-Speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,RST,FirstAir,-,No,No,No,Ghost,2861,2017,unisex,Pedelec
MountainBike/ATB,28,,,ShimanoShimanoSteps6000,midengine,250,20,notspecified,400,0,0,underpipe,derailleur,11,ShimanoXT11-Speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,Yes/No,RST,FirstAir,-,No,No,No,Ghost,2861,2017,female,Pedelec
TrekkingBike,28,,,ShimanoShimanoSteps6000,midengine,250,20,notspecified,400,0,0,underpipe,derailleur,9,ShimanoDeore9-Speed,"['Hydraulische', 'Scheibenbremsen']",Shimano,No/No,,,-,Yes,Yes,Yes,Ghost,2640,2017,female,Pedelec
,28,,,Positionrearhub,rearhub,250,20,Lithium-IonenAkku,417,11,36,seattube,derailleur,11,ShimanoXT,"['Hydraulische', 'Scheibenbremsen']",ShimanoDeore,Yes/No,RockShox,RockShox-ReconSilverSoloAir,-,No,No,No,eflow europe,Not found,2017,unisex,Pedelec
MountainBike/ATB,28,44,,ShimanoStepsE-8000,midengine,500,20,Lithium-IonenAkku,0,0,0,underpipe,derailleur,,,"['Hydraulische', 'Scheibenbremsen']",,Yes/Yes,,,-,No,No,No,Merida,Not found,2017,male,Pedelec
TrekkingBike,28,,49,brose2.0,midengine,250,20,notspecified,460,12,38,underpipe,derailleur,3,ShimanoXT11-fachShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,No,No,GRACE,4181,2017,unisex,Pedelec
,28,,,brose2.0,midengine,250,20,notspecified,460,12,38,underpipe,derailleur,3,ShimanoXT11-fachShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,,,-,No,No,No,GRACE,3961,2017,unisex,Pedelec
,28,,,brose2.0,midengine,250,28,notspecified,504,14,36,underpipe,hub,3,NuVinci380NuVinci380NuVinci380,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,No/No,,,-,No,No,No,GRACE,4732,2017,unisex,S-Pedelec
City/Urban,28,,68,GOSwissDriveE-Antrieb,rearhub,500,28,notspecified,560,15,37,underpipe,automatic,3,PinionC1.6PinionC1.6PinionC1.6,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,Yes,Yes,GRACE,6603,2017,unisex,Pedelec
City/Urban,28,,68,GOSwissDriveCruisemotor,rearhub,250,20,notspecified,560,15,37,underpipe,automatic,3,PinionC1.6PinionC1.6PinionC1.6,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,No,Yes,GRACE,6273,2017,unisex,Pedelec
City/Urban,28,,68,GOSwissDriveCruisemotor,rearhub,250,20,notspecified,560,15,37,underpipe,derailleur,10,ShimanoXT10-fachShimanoXT10-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,Yes,Yes,GRACE,5502,2017,unisex,S-Pedelec
City/Urban,28,,68,GOSwissDriveE-Antrieb,rearhub,500,28,notspecified,560,15,37,underpipe,derailleur,11,ShimanoXT11-fachShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,Yes,Yes,GRACE,6052,2017,unisex,S-Pedelec
City/Urban,28,,71,GOSwissDrive1000Watt,rearhub,,28,notspecified,650,15,43,underpipe,automatic,3,PinionP1.9PinionP1.9PinionP1.9,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,Yes,Yes,GRACE,7703,2017,unisex,S-Pedelec
,28,,,brose2.0,midengine,250,20,notspecified,460,12,38,underpipe,hub,3,NuVinci380NuVinci380NuVinci380,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,No/No,,,-,Yes,No,No,GRACE,4071,2017,unisex,Pedelec
TrekkingBike,28,,49,brose2.0,midengine,250,28,notspecified,504,14,36,underpipe,derailleur,11,ShimanoXT11-fachShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,No,No,GRACE,4952,2017,unisex,S-Pedelec
MountainBike/ATB,28,,49,brose2.0,midengine,250,20,notspecified,460,12,38,underpipe,derailleur,11,ShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,No,No,No,GRACE,3851,2017,unisex,Pedelec
,28,,,brose2.0,midengine,250,20,notspecified,460,12,38,underpipe,derailleur,11,ShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,No,No,No,GRACE,3851,2017,unisex,Pedelec
MountainBike/ATB,28,"42,47,51,56,60",46,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,14,36,underpipe,derailleur,11,ShimanoDeoreXT,"['Hydraulische', 'Scheibenbremsen']",MaguraMT4,Yes/No,Manitou,Machete,-,No,No,No,Bergamont,Not found,2017,unisex,Pedelec
City/Urban,28,"50,55,60",,ImpulseEvoRS,midengine,250,20,Lithium-IonenAkku,630,18,36,seattube,hub,,ShimanoAlivio,"['Hydraulische', 'Felgenbremsen']",ShimanoBR-T445,Yes/No,,,-,Yes,Yes,Yes,Raleigh,Not found,2017,unisex,Pedelec
City/Urban,28,"50,55,60,45",,ImpulseEvoRS,midengine,250,20,Lithium-IonenAkku,630,18,36,seattube,hub,,ShimanoAlivio,['V-Brake'],MaguraHS-11,Yes/No,,,-,Yes,Yes,Yes,Raleigh,Not found,2017,low step,Pedelec
,28,,,ShimanoSTePSFC-E6000,midengine,250,20,Lithium-IonenAkku,468,13,36,seattube,hub,,ShimanoNexus,"['Hydraulische', 'Felgenbremsen']",MaguraHS11,Yes/No,SRSuntour,CR8V,-,Yes,Yes,Yes,Raleigh,Not found,2017,low step,Pedelec
City/Urban,28,"50,55,60",,ShimanoSTePSFC-E6000,midengine,250,20,Lithium-IonenAkku,630,18,36,seattube,hub,,ShimanoNexus,"['Hydraulische', 'Felgenbremsen']",MaguraHS11,Yes/No,SRSuntour,CR8V,-,Yes,Yes,Yes,Raleigh,Not found,2017,male,Pedelec
,28,,,ShimanoSTePSFC-E6000,midengine,250,20,Lithium-IonenAkku,630,18,36,seattube,hub,,ShimanoNexus,"['Hydraulische', 'Felgenbremsen']",MaguraHS11,Yes/No,SRSuntour,CR8V,-,Yes,Yes,Yes,Raleigh,Not found,2017,low step,Pedelec
MountainBike/ATB,29,"42,47,51,54",,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,14,36,underpipe,derailleur,11,ShimanoDeoreXT,"['Hydraulische', 'Scheibenbremsen']",MaguraMT4,Yes/Yes,FOX,34FloatPerformance120mm,-,No,No,No,Bergamont,Not found,2017,unisex,Pedelec
,29,,,BoschActiveLine,midengine,250,20,Lithium-IonenAkku,300,8,36,seattube,derailleur,10,ShimanoDeoreShadow,"['Hydraulische', 'Scheibenbremsen']",ShimanoDeore,No/No,,,231,Yes,Yes,Yes,Tern,3301,2017,unisex,Pedelec
,29,,,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,14,36,underpipe,derailleur,11,"ShimanoXTRDI2M9050ShadowPlus,11-Gang","['Hydraulische', 'Scheibenbremsen']",MaguraMT8,Yes/Yes,FOX,34FloatPerformance120mm,265,No,No,No,Haibike,13207,2017,unisex,Pedelec
CargoBike,26,"S,M,L,XL",,GOSwissDriveStandardmotor,rearhub,250,20,Lithium-IonenAkku,418,12,36,underpipe,hub,,PINIONC1.6,"['Hydraulische', 'Scheibenbremsen']",TEKTROGeminiHydraulic–Disk180mm,No/No,RockShox,Paragon,-,Yes,Yes,Yes,Douze Cycles,Not found,2017,unisex,Pedelec
CargoBike,26,"S,M,L,XL",,GOSwissDriveStandardmotor,rearhub,250,20,Lithium-IonenAkku,446,12,36,underpipe,hub,,PINIONC1.6,"['Hydraulische', 'Scheibenbremsen']",MAGURAMT4Front+Rear–180mm,No/No,RockShox,Paragon,-,Yes,Yes,Yes,Douze Cycles,Not found,2017,unisex,Pedelec
CargoBike,26,"S,M,L,XL",,MPFMPFDriveMotor,midengine,250,20,Lithium-IonenAkku,418,12,36,underpipe,hub,,NuVinciN380SE,"['Hydraulische', 'Scheibenbremsen']",TEKTROGeminiHydraulic–Disk160mm,No/No,RockShox,Paragon,-,Yes,Yes,Yes,Douze Cycles,Not found,2017,unisex,Pedelec
CargoBike,26,"S,M,L,XL",,MPFMPFDriveMotor,midengine,250,20,Lithium-IonenAkku,418,12,36,underpipe,hub,,NuVinciN380SE,"['Hydraulische', 'Scheibenbremsen']",TEKTROGeminiHydraulic–Disk160mm,No/No,RockShox,Paragon,-,Yes,Yes,Yes,Douze Cycles,Not found,2017,unisex,Pedelec
,26,,,brose2.0,midengine,250,20,notspecified,460,12,38,underpipe,derailleur,3,ShimanoXT11-fachShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,No,No,Haibike,4401,2017,unisex,Pedelec
TrekkingBike,28,,49,brose2.0,midengine,250,20,notspecified,460,12,38,underpipe,derailleur,3,ShimanoXT11-fachShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,,,-,No,No,No,Pegasus,3246,2017,female,Pedelec
,28,,,brose2.0,midengine,250,20,notspecified,504,14,36,underpipe,hub,3,NuVinci380NuVinci380NuVinci380,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,No/No,,,-,No,No,No,Pegasus,2751,2017,low step,Pedelec
,28,,,GOSwissDriveE-Antrieb,rearhub,500,20,notspecified,560,15,37,underpipe,automatic,3,PinionC1.6PinionC1.6PinionC1.6,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,Yes,Yes,Pegasus,2530,2017,low step,Pedelec
,28,,,GOSwissDriveCruisemotor,rearhub,250,20,notspecified,560,15,37,underpipe,automatic,3,PinionC1.6PinionC1.6PinionC1.6,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,No,Yes,Pegasus,3026,2017,low step,Pedelec
City/Urban,28,,68,,,,20,,,,,,derailleur,10,ShimanoXT10-fachShimanoXT10-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,Yes,Yes,Pegasus,3246,2017,low step,Pedelec
City/Urban,28,,68,GOSwissDriveE-Antrieb,rearhub,500,20,notspecified,560,15,37,underpipe,derailleur,11,ShimanoXT11-fachShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,Yes,Yes,Pegasus,3246,2017,male,Pedelec
City/Urban,28,,71,GOSwissDrive1000Watt,rearhub,,20,notspecified,650,15,43,underpipe,automatic,3,PinionP1.9PinionP1.9PinionP1.9,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,Yes,Yes,Pegasus,3026,2017,male,Pedelec
,28,,,brose2.0,midengine,250,20,notspecified,460,12,38,underpipe,hub,3,NuVinci380NuVinci380NuVinci380,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,No/No,,,-,Yes,No,No,Pegasus,3081,2017,low step,Pedelec
,28,,,brose2.0,midengine,250,20,notspecified,504,14,36,underpipe,derailleur,11,ShimanoXT11-fachShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,Yes,No,No,Pegasus,2861,2017,low step,Pedelec
MountainBike/ATB,28,,49,brose2.0,midengine,250,20,notspecified,460,12,38,underpipe,derailleur,11,ShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,No,No,No,Pegasus,3081,2017,low step,Pedelec
,28,,,brose2.0,midengine,250,20,notspecified,460,12,38,underpipe,derailleur,11,ShimanoXT11-fach,"['Hydraulische', 'Scheibenbremsen']",MaguraMT-4,Yes/No,RockShox,YariRC,-,No,No,No,Pegasus,2861,2017,low step,Pedelec
,28,,,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,14,36,underpipe,derailleur,11,ShimanoDeoreXT,"['Hydraulische', 'Scheibenbremsen']",MaguraMT4,Yes/No,Manitou,Machete,-,No,No,No,HNF Heisenberg,6819,2017,unisex,Pedelec
City/Urban,28,"50,55,60",,ImpulseEvoRS,midengine,250,20,Lithium-IonenAkku,630,18,36,seattube,hub,,ShimanoAlivio,"['Hydraulische', 'Felgenbremsen']",ShimanoBR-T445,Yes/No,,,-,Yes,Yes,Yes,Koga,3411,2017,male,Pedelec
City/Urban,28,"50,55,60,45",,ImpulseEvoRS,midengine,250,20,Lithium-IonenAkku,630,18,36,seattube,hub,,ShimanoAlivio,['V-Brake'],MaguraHS-11,Yes/No,,,-,Yes,Yes,Yes,Koga,3411,2017,male,Pedelec
City/Urban,28,"45,50,55",,ShimanoSTePSFC-E6000,midengine,250,20,Lithium-IonenAkku,468,13,36,seattube,hub,,ShimanoNexus,"['Hydraulische', 'Felgenbremsen']",MaguraHS11,Yes/No,SRSuntour,CR8V,-,Yes,Yes,Yes,Koga,3301,2017,female,Pedelec
City/Urban,28,"50,55,60",,ShimanoSTePSFC-E6000,midengine,250,20,Lithium-IonenAkku,630,18,36,seattube,hub,,ShimanoNexus,"['Hydraulische', 'Felgenbremsen']",MaguraHS11,Yes/No,SRSuntour,CR8V,-,Yes,Yes,Yes,Koga,3301,2017,male,Pedelec
City/Urban,28,"45,50,55,60",,ShimanoSTePSFC-E6000,midengine,250,20,Lithium-IonenAkku,630,18,36,seattube,hub,,ShimanoNexus,"['Hydraulische', 'Felgenbremsen']",MaguraHS11,Yes/No,SRSuntour,CR8V,-,Yes,Yes,Yes,Koga,3521,2017,male,Pedelec
,28,,,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,14,36,underpipe,derailleur,11,ShimanoDeoreXT,"['Hydraulische', 'Scheibenbremsen']",MaguraMT4,Yes/Yes,FOX,34FloatPerformance120mm,-,No,No,No,Koga,3521,2017,female,Pedelec
Folding/Compact,20,Einheitsgröße,49,BoschActiveLine,midengine,250,20,Lithium-IonenAkku,300,8,36,seattube,derailleur,10,ShimanoDeoreShadow,"['Hydraulische', 'Scheibenbremsen']",ShimanoDeore,No/No,,,231,Yes,Yes,Yes,Haibike,4401,2017,unisex,Pedelec
MountainBike/ATB,28,"40,45,50",42,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,14,36,underpipe,derailleur,11,"ShimanoXTRDI2M9050ShadowPlus,11-Gang","['Hydraulische', 'Scheibenbremsen']",MaguraMT8,Yes/Yes,FOX,34FloatPerformance120mm,265,No,No,No,Haibike,5502,2017,unisex,Pedelec
CargoBike,26,"S,M,L,XL",,GOSwissDriveStandardmotor,rearhub,250,20,Lithium-IonenAkku,418,12,36,underpipe,hub,,PINIONC1.6,"['Hydraulische', 'Scheibenbremsen']",TEKTROGeminiHydraulic–Disk180mm,No/No,RockShox,Paragon,-,Yes,Yes,Yes,Haibike,5502,2017,unisex,Pedelec
